payCardID,Passenger,age,age_group,payCardSex,payCardBank,total_number_of_Transactions,Most_frequent_corridorName,Most_frequent_tapInStopsName,Most_Frequent_tapOutStopsName,signup_date,last_active_date
213193831461765,Puspa Usada,34,Non-Student,F,emoney,4,Harmoni - Jakarta International Stadium,Jln. Pegangsaan Dua 10,Danau Agung,2023-04-08 09:22:49,2023-04-30 20:07:48
213195662335844,"Diah Widiastuti, S.Kom",36,Non-Student,M,emoney,4,Cinere - Bundaran Senayan,GOR Sumantri,CSW 2,2023-04-09 07:03:58,2023-04-29 10:50:57
213198175349153,Dt. Cakrajiya Mardhiyah,32,Non-Student,F,emoney,35,Rusun Marunda - Tanjung Priok,Simpang Pitungan,Enggano,2023-04-03 09:54:37,2023-04-28 21:48:04
213198923840248,Kuncara Kuswandari,47,Non-Student,M,emoney,1,Jelambar - Juanda,Tomang Mandala,Juanda,2023-04-01 17:23:08,2023-04-01 19:19:19
213199263446000,Nadine Farida,27,Non-Student,M,emoney,39,Kampung Rambutan - Pasar Rebo via Poncol,Jln. Busika Raya Ciracas,Term. Kampung Rambutan,2023-04-03 06:30:37,2023-04-28 19:53:06
340065298083181,Tgk. Garda Utami,14,Student,F,emoney,40,Kampung Rambutan - Monas,Dukuh Atas,Bundaran HI,2023-04-03 05:43:23,2023-04-28 18:47:43
340306170432199,Carla Utama,44,Non-Student,F,emoney,13,Kampung Melayu - Pondok Kelapa,Taman Simpang Jatinegara,Koperasi Serba Usaha,2023-04-13 10:06:31,2023-04-19 19:35:15
340627622454204,Nurul Palastri,32,Non-Student,F,emoney,2,Jelambar - Kota,ACC Simatupang,Glodok,2023-04-16 09:47:53,2023-04-22 17:35:07
340631865010459,Elisa Samosir,28,Non-Student,F,emoney,39,PGC 1 - Ancol,BNN LRT,PGC 2,2023-04-03 06:12:55,2023-04-28 18:50:18
340767267954926,Nilam Rahmawati,42,Non-Student,F,emoney,4,Bekasi Barat - Kuningan,Cibubur Junction,BKN,2023-04-09 15:42:07,2023-04-29 14:16:53
340858239719917,"Yance Pratama, S.Kom",30,Non-Student,F,emoney,39,Ragunan - Blok M via Kemang,Sbr. Plaza Kemang 88,RSIA Kemang,2023-04-03 06:51:56,2023-04-28 18:53:08
340897449986429,Siska Zulkarnain,13,Student,F,emoney,4,Rusun Rawa Bebek - Penggilingan,BNN Arah Barat,Pal Putih,2023-04-09 07:40:12,2023-04-29 18:27:53
340919977107754,Niyaga Habibi,18,Student,F,emoney,39,Term. Rawamangun - Term. Manggarai,Sbr. RPTRA Pesona Manggarai,St. Manggarai,2023-04-03 05:06:27,2023-04-28 18:19:42
341160644641094,"Michelle Yuliarti, S.Farm",12,Student,M,emoney,1,Jakarta International Stadium - Senen,Jln. Kwitang Timur,Sbr. Jembatan Sukamulya III,2023-04-04 18:11:23,2023-04-04 19:25:44
341371220559499,Pia Simanjuntak,47,Non-Student,F,emoney,40,Cilangkap - Cililitan,Sbr. SDN Dukuh 01,Panti Sosial Bina Laras,2023-04-03 06:27:14,2023-04-28 18:41:34
341749541068680,Pardi Widodo,14,Student,F,emoney,4,Matraman Baru - Ancol,Bumi Perkemahan Ragunan,Ancol,2023-04-08 11:06:18,2023-04-30 18:53:16
341992529266534,"Puti Cici Namaga, M.TI.",35,Non-Student,F,emoney,4,Kampung Rambutan - Juanda via Pasar Baru,Cempaka Mas,Lebak Bulus,2023-04-08 18:43:28,2023-04-30 07:45:04
342340103174162,"Puti Tira Prasetyo, S.IP",57,Non-Student,F,emoney,4,Rusun Flamboyan - Cengkareng,Bendungan Hilir,Adam Malik,2023-04-08 08:02:52,2023-04-29 08:37:28
342370004909630,"Kartika Habibi, S.Psi",49,Non-Student,M,emoney,36,Stasiun Tebet - Karet via Underpass,Pal Batu 2,Mega Kuningan,2023-04-03 05:13:16,2023-04-28 19:47:50
342405505897163,Prakosa Widiastuti,21,Non-Student,F,emoney,1,Tanah Abang - Blok M,Wisma Mandiri,Tosari 1,2023-04-05 21:28:33,2023-04-05 22:07:30
342428250922366,"Drs. Anggabaya Pangestu, S.Ked",30,Non-Student,M,emoney,4,Lebak Bulus - Pasar Baru,Gatot Subroto Jamsostek Arah Barat,Jln. Guru Saleh,2023-04-08 15:39:20,2023-04-29 07:02:58
342481915890544,Bahuwarna Haryanti,12,Student,F,emoney,1,Grogol - Tubagus Angke,Jln. Swadaya Raya Jelambar,Jln. Jelambar Utama Sakti VIII,2023-04-07 17:08:06,2023-04-07 19:14:34
342522624491544,Dewi Gunawan,49,Non-Student,M,emoney,39,Pulo Gebang - Rorotan,YPI Asyaadah,Jln. Komarudin Timur Lingkar Timur,2023-04-03 05:39:11,2023-04-28 18:24:12
342531623551844,Zulaikha Yulianti,33,Non-Student,F,emoney,38,Ciledug - Tendean,Mayestik,Tirtayasa,2023-04-03 05:51:57,2023-04-28 18:52:16
342533380492204,Nabila Nababan,58,Non-Student,M,emoney,4,Cibubur - Kuningan,Jelambar,Departemen Kesehatan,2023-04-09 20:32:16,2023-04-30 09:50:37
342543475347247,"T. Narji Usada, M.TI.",46,Non-Student,M,emoney,38,PGC 2 - Tanjung Priok,Cempaka Mas,PGC 2,2023-04-03 08:40:51,2023-04-28 19:57:20
342680618139048,Puti Oni Winarno,36,Non-Student,F,emoney,4,Ciputat - CSW,Cervino Village,Hotel Melawai,2023-04-09 17:22:09,2023-04-29 16:19:56
342684635530668,"Safina Maryadi, M.Pd",20,Non-Student,M,emoney,4,Rusun Marunda - Rusun Waduk Pluit,IRTI,Buddha Tzu Chi,2023-04-08 15:49:12,2023-04-30 08:45:23
342798300950066,drg. Narji Mangunsong,22,Non-Student,F,emoney,40,Rusun Rawa Bebek - Kodamar,Gg. Aim 2,Kampung Padaengan 1,2023-04-03 07:58:59,2023-04-28 22:17:01
342872650777880,Carla Maryati,18,Student,F,emoney,3,Gondangdia - Senen,Flyover Raya Bogor,Selatan St. Gondangdia,2023-04-16 14:53:25,2023-04-30 09:28:58
342875882384375,Marsito Melani,14,Student,F,emoney,39,Kampung Rambutan - Lebak Bulus,Gg. Ali,Kebagusan Raya,2023-04-03 06:37:28,2023-04-28 17:32:16
342928502675688,Baktianto Maulana,12,Student,F,emoney,4,Bekasi Barat - Blok M,Jln. H. Terin Pangkalan Jati,Jln. Galur Sari X 2,2023-04-08 12:08:05,2023-04-30 16:28:47
343007419401295,Digdaya Tarihoran,46,Non-Student,M,emoney,39,Ciledug - Tendean,Cipulir,JORR,2023-04-03 08:05:37,2023-04-28 21:54:03
343089855267893,Yuliana Thamrin,23,Non-Student,F,emoney,39,Ciputat - CSW,Pusdiklat Kemenag 1,Komplek Mandiri Giant Express 1,2023-04-03 07:02:04,2023-04-28 23:05:01
343240320417734,Sutan Gambira Maulana,13,Student,F,emoney,39,Puri Beta - Pancoran Barat,JORR,Puri Beta 2,2023-04-03 06:31:14,2023-04-28 21:18:51
343544814093640,"Tgk. Puti Hartati, S.E.",21,Non-Student,M,emoney,4,Dwikora - Penas Kalimalang,Departemen Pertanian,Cawang Soetoyo 1,2023-04-09 07:56:42,2023-04-30 07:14:31
343804913072055,Icha Wahyudin,32,Non-Student,M,emoney,3,Kampung Rambutan - Pasar Rebo via Poncol,Jln. Bungur IV Rambutan,Greenlife Ciracas,2023-04-09 15:47:55,2023-04-29 18:24:20
343851798729291,Garang Utama,27,Non-Student,F,emoney,38,Cililitan - Condet,Puskesmas Balekambang,Gg. Ayama,2023-04-03 05:08:36,2023-04-28 18:26:57
343868065903417,"Cut Cici Nasyidah, S.Pd",51,Non-Student,M,emoney,4,Blok M - Pasar Minggu,Buperta Cibubur,Cibubur Junction,2023-04-09 17:21:59,2023-04-29 16:44:44
343897458234312,Rahayu Prabowo,51,Non-Student,M,emoney,4,Cililitan - Kp. Pulo,RPTRA Kampung Pulo Asri,Jln. Barito II,2023-04-09 19:56:07,2023-04-29 13:33:06
343940315309958,Halim Pranowo,13,Student,F,emoney,4,BSD Serpong - Fatmawati,Buncit Indah,Jln. Dermaga Raya,2023-04-09 12:03:41,2023-04-29 13:00:08
344250101078273,"Ir. Kamila Budiyanto, S.T.",37,Non-Student,F,emoney,1,Rusun Pondok Bambu - Walikota Jakarta Timur,Duren Sawit,Baladewa Residence,2023-04-17 13:58:17,2023-04-17 15:09:59
344303671677311,"R. Mila Wahyuni, S.Sos",18,Student,F,emoney,38,Pantai Maju - Kota,Jln. BB Utara,Centro Metro Broadway,2023-04-03 06:50:06,2023-04-28 06:25:34
344376985535169,"Hj. Nilam Pratiwi, S.E.",15,Student,F,emoney,1,Rusun Cipinang Muara - Jatinegara,Ps. Enjo 2,Sbr. LP Cipinang,2023-04-02 07:47:22,2023-04-02 10:01:45
344423213182214,dr. Gasti Budiyanto,26,Non-Student,M,emoney,39,PGC - Juanda,Cawang Otista,Cawang UKI,2023-04-03 05:22:34,2023-04-28 18:07:11
344730537548312,Karimah Maryadi,24,Non-Student,M,emoney,1,Tanah Abang - Grogol via Tawakal,Jln. Taman Jatibaru Timur,Simpang Semangka II,2023-04-29 12:59:06,2023-04-29 13:50:27
344784326221920,Karimah Wahyudin,23,Non-Student,F,emoney,14,Gondangdia - Senen,Gunung Agung,Bundaran Taman Gondangdia 1,2023-04-13 08:45:11,2023-04-19 22:05:44
344819183333911,Wahyu Wibisono,39,Non-Student,F,emoney,39,Tanjung Priok - Senen via Taman BMW,Ps. Kemayoran,RSPAD 3,2023-04-03 06:01:58,2023-04-28 18:50:56
344919939144164,Jelita Maheswara,37,Non-Student,F,emoney,14,Pasar Minggu - Velbak,Cilandak,Jln. Pakubuwono VI,2023-04-13 05:21:22,2023-04-19 21:57:56
345343164301796,Indra Iswahyudi,40,Non-Student,F,emoney,4,Tanah Abang - Meruya,Komplek Perum Ad Cibubur,SMA Advent XV Ciracas,2023-04-08 12:59:33,2023-04-29 12:25:46
345353368043961,Ir. Salwa Yuniar,19,Non-Student,F,emoney,40,Rusun Jati Rawasari - Senen,Bengkel Jln. Letjen Suprapto,RSPAD 1,2023-04-03 06:49:20,2023-04-28 18:06:37
345368948195420,Sutan Kadir Tamba,49,Non-Student,M,emoney,1,Pesanggrahan - Blok M,CSW 2,Blok M Jalur 2,2023-04-09 20:22:53,2023-04-09 20:51:06
345385804376449,Dr. Eka Wahyudin,43,Non-Student,M,emoney,13,Lebak Bulus - Andara,Jln. Pertanian II,Jln. Andara Raya,2023-04-13 13:47:24,2023-04-19 17:30:27
345391204076258,Kayla Samosir,24,Non-Student,M,emoney,39,Lebak Bulus - Cipulir,RSUD Pesanggrahan,Masjid Al Jihad Ulujami,2023-04-03 08:17:28,2023-04-28 23:48:37
345438640070245,"Gawati Wulandari, S.IP",56,Non-Student,F,emoney,4,Grogol - Meruya via Roxy,Danau Agung,Perumahan Walikota Jakbar 1,2023-04-08 06:38:19,2023-04-29 06:31:45
345552372100481,Melinda Lazuardi,50,Non-Student,M,emoney,4,Andara - Stasiun Universitas Pancasila,Mayestik,Jln. H. Terin Pangkalan Jati,2023-04-08 16:40:37,2023-04-29 18:47:30
345711968178505,Kawaya Oktaviani,15,Student,M,emoney,38,Cibubur - Balai Kota,Balai Kota 1,Flyover Karet 2,2023-04-03 05:28:11,2023-04-28 19:19:42
346031371330778,Putri Wibowo,42,Non-Student,F,emoney,3,Cibubur - BKN,BKN,Cibubur Junction,2023-04-16 18:11:37,2023-04-29 15:31:55
346111902361102,Ida Kusmawati,17,Student,F,emoney,4,Rusun Jati Rawasari - Senen,Jln. Kwitang Timur,PTT,2023-04-08 19:36:29,2023-04-29 07:10:02
346207628214482,drg. Paulin Mandala,58,Non-Student,M,emoney,14,Cililitan - Condet via Kayu Manis,Gg. H. Yahya Balekambang,Jln. Batu Tulis II,2023-04-13 08:38:13,2023-04-19 21:43:43
346331244372936,Restu Aryani,34,Non-Student,M,emoney,3,Blok M - PGC,Dukuh Atas,Jln. Minyak Raya,2023-04-09 06:46:00,2023-04-29 10:13:54
346348443002072,"R. Kamila Ramadan, S.Farm",35,Non-Student,F,emoney,39,Tanjung Priok - Tanah Merdeka,Ps. Ular Plumpang,Jln. Melati Tugu V,2023-04-03 09:54:54,2023-04-28 18:30:56
346642743067607,"drg. Abyasa Lazuardi, S.Kom",31,Non-Student,F,emoney,39,Term. Tj. Priok - Pegangsaan II IGI,Term. Tj. Priok 1,SPBU Tugu Selatan,2023-04-03 08:44:05,2023-04-28 21:24:51
346754681244542,Maryadi Haryanto,56,Non-Student,M,emoney,38,Lebak Bulus - Andara,Jln. Grafika,Graha Werdatama Pondok Labu,2023-04-03 06:24:50,2023-04-28 21:35:39
346835441559343,Puti Vanya Suartini,38,Non-Student,F,emoney,11,Senen - Tanah Abang,Panti Perwira,RSPAD 1,2023-04-13 07:10:43,2023-04-19 21:29:01
346910704516122,Zizi Nasyiah,39,Non-Student,M,emoney,38,Senen - Lebak Bulus,Lebak Bulus,Kuningan Timur,2023-04-03 05:12:22,2023-04-28 07:22:48
346939661435562,Margana Pradana,38,Non-Student,F,emoney,38,Bekasi Barat - Blok M,Blok M Jalur 4,Komdak 2,2023-04-03 09:43:22,2023-04-28 22:38:20
347105556938180,Agnes Oktaviani,31,Non-Student,F,emoney,40,Poris Plawad - Bundaran Senayan,Hotel Olive 1,Palem Semi 1,2023-04-03 07:01:55,2023-04-28 19:12:20
347204308990092,R.M. Labuh Laksmiwati,40,Non-Student,F,emoney,40,BKN - Blok M,Kalibata City 2,Mampang Prapatan,2023-04-03 06:22:10,2023-04-28 17:26:48
347394043585982,Darmaji Wahyuni,21,Non-Student,F,emoney,39,Pinang Ranti - Pramuka,Garuda Taman Mini,BKN,2023-04-03 05:49:25,2023-04-28 18:01:52
347675686635500,Daru Wastuti,35,Non-Student,F,emoney,4,Grogol - Benhil,Jln. Jelambar Barat IIIB,JORR,2023-04-09 12:23:40,2023-04-30 22:17:35
347835146078812,Oliva Rahayu,13,Student,F,emoney,4,Lebak Bulus - Pasar Baru,Jln. Lapangan Ros II Bukit Duri,Jln. Lapangan Ros III Bukit Duri,2023-04-09 12:34:43,2023-04-30 07:02:31
347904062611038,dr. Banawa Suwarno,37,Non-Student,M,emoney,4,Kampung Rambutan - Lebak Bulus,Rusun Kapuk Muara,Bundaran Senayan 1,2023-04-09 07:26:42,2023-04-30 15:55:46
347922988875941,"Suci Wacana, S.Sos",22,Non-Student,F,emoney,4,Kebayoran Lama - Jelambar,Mayestik,Apartemen Simprug Teras,2023-04-09 11:03:39,2023-04-30 13:43:11
348056817539268,Ibrahim Padmasari,15,Student,F,emoney,39,Pulo Gadung - Monas,Kwitang,RS Islam,2023-04-03 07:19:13,2023-04-28 20:03:59
348521853444285,Jaya Mustofa,39,Non-Student,F,emoney,4,Bintaro - Fatmawati,Bendungan Hilir,Bintaro Xchange,2023-04-08 19:26:55,2023-04-29 16:41:29
348952647256687,Estiawan Januar,32,Non-Student,M,emoney,4,Bintaro - Blok M,Gatot Subroto LIPI Arah Timur,Gatot Subroto Jamsostek Arah Timur,2023-04-09 21:00:16,2023-04-30 22:09:47
348971987876805,"dr. Restu Fujiati, S.Kom",57,Non-Student,M,emoney,38,Ragunan - Blok M via Kemang,RSIA Kemang,Ampera 1,2023-04-03 06:08:51,2023-04-28 19:08:39
348989346338960,R. Pranawa Pranowo,12,Student,F,emoney,4,Cilangkap - Cililitan,Jln. A Lagoa,ABA,2023-04-09 12:10:13,2023-04-29 15:14:57
349018786166142,"Hj. Najwa Wahyuni, S.H.",42,Non-Student,M,emoney,4,Harapan Baru - Pulo Gebang via Rawa Kuning,Flyover Jatinegara 1,Jln. Masjid Jatinegara,2023-04-08 12:10:45,2023-04-29 17:10:49
349281490644321,"Vivi Mahendra, M.Kom.",51,Non-Student,M,emoney,4,Term. Pulo Gadung - Lampiri,Jln. Anggrek Raya,Billy Moon,2023-04-09 10:01:41,2023-04-29 19:11:33
349318556724843,Darimin Nuraini,15,Student,M,emoney,13,Grogol - Benhil,Simpang Kota Bambu Utara I,Sbr. RS Pelni Petamburan,2023-04-13 16:15:33,2023-04-19 19:35:57
349361081404960,Uda Haryanto,33,Non-Student,F,emoney,1,Bintaro - Fatmawati,Carrefour Lebak Bulus,Bintaro Xchange,2023-04-18 09:29:02,2023-04-18 10:54:54
349409524835249,Silvia Nasyidah,17,Student,F,emoney,1,Kampung Melayu - Tanah Abang,City Walk Sudirman,Ambassador,2023-04-22 21:21:00,2023-04-22 23:41:07
349509551679244,Nilam Irawan,43,Non-Student,F,emoney,38,Rusun Pondok Bambu - Walikota Jakarta Timur,Jln. H. Aman,Gereja Santa Anna 2,2023-04-03 07:08:06,2023-04-28 23:26:04
349577577192740,"Talia Nababan, S.IP",22,Non-Student,M,emoney,13,Rusun Marunda - Tanjung Priok,STIP 2,Kebantenan,2023-04-13 11:45:04,2023-04-19 19:23:10
349683800593553,Asirwada Megantara,15,Student,F,emoney,13,Rusun Cipinang Besar Selatan - Penas Kalimalang,Rusun Cipinang Besar Selatan,TPU Kb. Nanas 2,2023-04-13 08:46:05,2023-04-19 21:09:53
349927246884450,Intan Wasita,17,Student,M,emoney,4,Kampung Melayu - Tanah Abang via Cikini,Gading Harmony,Janur Kuning Residence,2023-04-08 21:38:38,2023-04-29 12:57:01
349944373495091,Oliva Sirait,41,Non-Student,M,emoney,38,Pondok Kelapa - BKN,Komplek Dolog Jaya,Jln. Swakarsa III Pondok Kelapa,2023-04-03 06:08:12,2023-04-28 17:51:43
349988725938217,"drg. Yuni Yolanda, M.Ak",22,Non-Student,F,emoney,4,Cililitan - Condet,CSW 1,Adam Malik,2023-04-08 08:36:22,2023-04-29 05:24:59
370015486110380,Surya Marpaung,14,Student,F,emoney,13,Stasiun Tebet - Kampung Melayu,Jln. Limo Jatinegara Timur,Sekolah Cahaya Sakti Otista I,2023-04-13 08:14:58,2023-04-19 17:52:18
370095866460258,Pranata Tampubolon,45,Non-Student,F,emoney,14,Pulo Gadung 2 - Dukuh Atas 2,Halimun,Dukuh Atas 2,2023-04-13 09:28:54,2023-04-19 18:45:24
370311431463416,Putu Sihombing,29,Non-Student,M,emoney,39,Jelambar - Juanda,Petojo,Juanda,2023-04-03 06:54:07,2023-04-28 17:42:21
370582193494134,Tomi Winarsih,27,Non-Student,F,emoney,4,Blok M - Andara,Jln. Marabahan Cideng,BPJS Kesehatan Sultan Hasanudin,2023-04-08 12:02:12,2023-04-30 22:02:27
370647970357059,Ratna Sihombing,30,Non-Student,F,emoney,4,Rusun Marunda - Tanjung Priok,Imigrasi Jaktim 2,Bidara 1,2023-04-09 16:16:35,2023-04-30 21:55:32
370839389206494,Sarah Prabowo,57,Non-Student,M,emoney,4,Cibubur - BKN,Buperta Cibubur,Cibubur Junction,2023-04-08 11:29:21,2023-04-30 10:45:24
370929297991517,Martani Kusmawati,56,Non-Student,F,emoney,4,Cilangkap - Cililitan,Gunung Sahari Mangga Dua,Kolong Tol Guru Saleh,2023-04-08 17:21:16,2023-04-30 08:25:37
370961379631505,Ajiono Prasetya,24,Non-Student,M,emoney,4,Bulak Ringin - Kampung Rambutan,Awab Dalam,Jati Padang,2023-04-08 20:17:14,2023-04-29 13:28:24
370997459832910,KH. Karma Pudjiastuti,52,Non-Student,M,emoney,38,Tanah Abang - Blok M,Grand Sahid,Flyover Karet 2,2023-04-03 05:14:22,2023-04-28 18:14:52
371134962154892,Rahmi Nurdiyanti,23,Non-Student,F,emoney,40,PGC - Juanda,Cawang Otista,BKN,2023-04-03 06:01:57,2023-04-28 21:48:04
371171976930370,Gilang Susanti,20,Non-Student,F,emoney,13,Kampung Rambutan - Pondok Gede,Griya Kukila Halim Perdanakusuma,Pondok Molek,2023-04-13 06:53:08,2023-04-19 20:59:24
371381225222392,R. Purwadi Suryatmi,26,Non-Student,M,emoney,2,Rusun Cipinang Muara - Jatinegara,Sbr. Cipinang Lontar,Jln. Bekasi Timur I Jatinegara,2023-04-16 06:05:29,2023-04-30 20:58:46
371531722343600,Hasna Melani,40,Non-Student,F,emoney,4,Monas - Pantai Indah Kapuk,Akper Fatmawati Pondok Labu,Mayestik 2,2023-04-09 19:53:24,2023-04-29 21:47:05
371681169418199,Sutan Bakda Pratiwi,16,Student,F,emoney,1,Term. Pulo Gadung - Lampiri,Jln. Anggrek Raya,SMKN 48,2023-04-03 16:47:23,2023-04-03 18:24:19
371749273751332,Waluyo Nuraini,34,Non-Student,M,emoney,14,Tanjung Priok - Senen via Taman BMW,Bangau VI,Atrium 2,2023-04-13 13:52:33,2023-04-19 18:38:57
371935643958745,Hj. Amelia Riyanti,58,Non-Student,M,emoney,1,Kalideres - Puri Kembangan,Jln. Madrasah I Bojong Raya,Ps. Pisang Rawa Buaya,2023-04-01 16:13:06,2023-04-01 17:11:58
371937801787353,"Rosman Prasasta, M.Kom.",35,Non-Student,M,emoney,39,Universitas Indonesia - Lebak Bulus,Syibi,Univ. Indonesia,2023-04-03 07:46:26,2023-04-28 19:47:49
371996902605484,Yuliana Hakim,23,Non-Student,M,emoney,3,Pasar Minggu - Velbak,Ps. Cipete,Al Mahbubiyah,2023-04-08 16:23:29,2023-04-30 20:18:31
372164514068695,"KH. Harto Hariyah, M.Farm",43,Non-Student,F,emoney,4,BSD - Jelambar,Dittopad 2,Jln. Karet Pasar Baru Barat IV,2023-04-08 19:35:52,2023-04-29 16:54:46
372168346148658,"KH. Cager Najmudin, S.IP",48,Non-Student,M,emoney,37,Term. Tj. Priok - Pegangsaan II IGI,Masjid Raya Al Musyawarah Kelapa Gading 2,Simpang Jln. Pegangsaan Dua,2023-04-03 06:43:13,2023-04-28 19:02:03
372182164168912,Kezia Mansur,32,Non-Student,F,emoney,40,Grogol - Srengseng,GBI Sungai Yordan,Jln. Taman Surya I,2023-04-03 08:34:32,2023-04-28 21:16:04
372186852282778,Uli Suartini,12,Student,F,emoney,38,Cibubur - Balai Kota,MH Thamrin 1,Buperta Cibubur,2023-04-03 08:37:38,2023-04-28 19:01:21
372342547499422,Danuja Winarsih,22,Non-Student,F,emoney,4,Kampung Rambutan - Tanjung Priok,Gelora Bung Karno,Al Mukhlisin,2023-04-09 14:57:47,2023-04-29 10:51:19
372920754641099,Yuni Yulianti,34,Non-Student,F,emoney,38,Stasiun Tebet - Rusun Karet Tengsin,Puri Casablanca,Kota Kasablanka,2023-04-03 06:40:32,2023-04-28 20:19:12
372989062762103,Drs. Chelsea Puspita,46,Non-Student,M,emoney,1,Tanjung Priok - Plumpang,RSUD Tj. Priok 2,Jln. Flamboyan Berdikari,2023-04-05 20:05:18,2023-04-05 20:35:34
373286421882964,Heru Astuti,13,Student,M,emoney,39,Kampung Rambutan - Juanda via Pasar Baru,RS Islam,Senen,2023-04-03 07:47:47,2023-04-28 21:47:50
373739550258398,Mala Zulkarnain,17,Student,M,emoney,4,Rusun Komarudin - Penggilingan,Kodam Bintaro,Jln. IKPN Bintaro,2023-04-08 14:20:24,2023-04-29 08:47:21
373831841048512,Luwar Hutagalung,39,Non-Student,M,emoney,4,Grogol - Meruya via Roxy,Dittopad,Gelora Bung Karno,2023-04-09 05:06:41,2023-04-30 11:40:45
373945281501952,"Jamal Pudjiastuti, S.I.Kom",43,Non-Student,F,emoney,40,Bekasi Timur - Cawang,BTC,BNN LRT,2023-04-03 05:02:15,2023-04-28 19:38:51
373968716660847,"Puti Tira Handayani, M.Kom.",60,Non-Student,M,emoney,1,Ragunan - Blok M via Kemang,Kejaksaan Agung,Blok M Jalur 2,2023-04-08 15:27:22,2023-04-08 17:52:03
374014069623360,"R.M. Lega Marpaung, S.Sos",32,Non-Student,F,emoney,4,Bekasi Barat - Kuningan,BKKBN 1,Departemen Pertanian,2023-04-08 21:27:49,2023-04-29 12:57:32
374068907744739,Rachel Lestari,29,Non-Student,F,emoney,38,Stasiun Tebet - Karet via Underpass,Ambassador,Kota Kasablanka,2023-04-03 09:40:44,2023-04-28 20:37:19
374240614589026,Raina Pradipta,38,Non-Student,F,emoney,4,Pluit - Senen,Masjid Al Barkah 2,Baywalk 2,2023-04-09 19:49:13,2023-04-29 08:08:59
374425788588439,Winda Winarno,37,Non-Student,M,emoney,1,Jakarta International Stadium - Senen,Sunter Muara 1,Jembatan Item,2023-04-17 19:44:25,2023-04-17 21:04:30
374605640807735,drg. Cornelia Hutagalung,36,Non-Student,F,emoney,4,Senen - Tanah Abang,BNN Arah Barat,BKN,2023-04-09 13:23:23,2023-04-30 07:28:03
374657850740007,"R. Melinda Salahudin, S.E.I",33,Non-Student,F,emoney,1,Ciputat - Kampung Rambutan,Flyover Raya Bogor 1,Komplek Mandiri Giant Express 2,2023-04-10 11:24:40,2023-04-10 13:23:03
374659960840503,Luhung Permadi,19,Non-Student,F,emoney,39,Stasiun Tebet - Karet via Underpass,Sahid Sudirman Center,Karet Pedurenan 2,2023-04-03 16:58:43,2023-04-28 18:53:32
374756385426999,Violet Siregar,32,Non-Student,F,emoney,1,Pasar Minggu - Jagakarsa,Sbr. SDN Jagakarsa 01,Sbr. Gg. H. Yusuf Jati Padang,2023-04-24 08:13:33,2023-04-24 10:11:18
374826778607941,Umay Nababan,38,Non-Student,F,emoney,14,Rusun Marunda - Terminal Terpadu Pulo Gebang,MTsN 38,Gg. Umbang Lingkar Timur,2023-04-13 11:49:36,2023-04-19 17:42:12
374858162789159,"T. Cahyono Dongoran, M.M.",14,Student,F,emoney,4,Blok M - Pasar Minggu,Kantor Pos Dukuh,Ancol,2023-04-09 13:56:12,2023-04-29 08:58:14
374902780598731,Sabri Nashiruddin,38,Non-Student,F,emoney,4,Kampung Melayu - Tanah Abang via Cikini,Jak Lingko Tanah Abang 2,Blok F,2023-04-09 19:29:08,2023-04-30 08:23:51
374911260215393,Yuni Simanjuntak,19,Non-Student,M,emoney,39,Blok M - Kota,Sawah Besar Arah Utara,Olimo,2023-04-03 08:29:06,2023-04-28 22:57:49
374955360512720,"R.A. Nova Nababan, S.E.I",22,Non-Student,F,emoney,4,Ciputat - Kampung Rambutan,Gg. Waru,Jln. Bambu Kuning,2023-04-09 08:15:22,2023-04-30 07:30:55
375103944933430,Panji Marbun,38,Non-Student,F,emoney,39,Grogol - Meruya via Roxy,Kel. Duri Kepa,Term. Grogol,2023-04-03 07:25:06,2023-04-28 20:57:40
375351347671954,"Cecep Rahimah, M.Pd",50,Non-Student,F,emoney,4,Blok M - PGC,Bandengan Selatan,Cililitan Kecil,2023-04-08 10:10:20,2023-04-29 17:58:37
375635714547874,Dr. Zulaikha Januar,38,Non-Student,F,emoney,12,Stasiun Manggarai - UI,Jagakarsa St. Lenteng Agung,Rawa Bambu,2023-04-13 08:44:12,2023-04-19 21:00:00
375644954631844,"Ir. Ridwan Nuraini, M.Pd",29,Non-Student,F,emoney,14,Taman Waduk Papanggo - Kota Tua,Pintu Air Kalimati,Jln. Bahari Raya 1,2023-04-13 11:20:31,2023-04-19 19:57:56
375849137332372,"Ilyas Budiyanto, M.Pd",14,Student,F,emoney,14,Cilincing - Rorotan,Gg. H. Abdullah Marunda,Ps. Bebek Marunda 2,2023-04-13 10:43:16,2023-04-19 22:24:46
375867734867970,Karsana Kuswoyo,36,Non-Student,F,emoney,1,BSD Serpong - Fatmawati,Sbr. Versailles,Term. BSD,2023-04-01 19:06:51,2023-04-01 20:57:07
375884069521593,Balamantri Safitri,36,Non-Student,M,emoney,13,Rawamangun - Tanah Merah,Pulo Mas Residence,Sbr. SMAN 21,2023-04-13 13:10:33,2023-04-19 19:39:07
376364308641089,"Kusuma Hassanah, S.E.",17,Student,F,emoney,38,Lebak Bulus - Pasar Baru via Tomang,Pos Pengumben,Permata Hijau,2023-04-03 18:11:13,2023-04-28 22:31:46
